filename,CA1,CA1.1,CA1.2,CA1.3,CA1.4,CA1.5,CA1.6,CA1.7,CA2,ORG1,ORG2,ORG2.2,ORG2.3,ORG2.4,ORG2.5,ORG3,VOC1,VOC2,VOC3,GR1,GR2,GR3,UNIQ_WORDS,OR_ERR,CLQ_WORDS,CLC_ERRORS,prop_a1,prop_a2,prop_b1,prop_b2,prop_c1,prop_c2
180.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.75,0.0,0.0,0.3048780487804878,0.25,0.2777777777777778,0.2638888888888889,0.1527777777777778,0.05555555555555555,0.0
428.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7954545454545454,0.0,0.0,0.29464285714285715,0.2857142857142857,0.23214285714285715,0.125,0.30357142857142855,0.05357142857142857,0.0
774.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7802197802197802,0.0,0.0,0.319047619047619,0.3442622950819672,0.22950819672131148,0.13114754098360656,0.19672131147540983,0.09836065573770492,0.0
109.txt,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.95,0.0,0.0,0.2909090909090909,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.0
275.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.73,0.18181818181818182,0.0,0.2979591836734694,0.2459016393442623,0.19672131147540983,0.2459016393442623,0.22950819672131148,0.08196721311475409,0.0
177.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.8214285714285714,0.1111111111111111,0.0,0.29901960784313725,0.23333333333333334,0.25,0.21666666666666667,0.23333333333333334,0.06666666666666667,0.0
314.txt,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.7692307692307693,0.0,0.0,0.23333333333333334,0.5384615384615384,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0
943.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.79,0.0,0.0,0.2647058823529412,0.20588235294117646,0.17647058823529413,0.16176470588235295,0.35294117647058826,0.10294117647058823,0.0
526.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7777777777777778,0.75,0.0,0.23853211009174313,0.32142857142857145,0.35714285714285715,0.10714285714285714,0.17857142857142858,0.03571428571428571,0.0
557.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6666666666666666,0.0,0.0,0.23148148148148148,0.25,0.4166666666666667,0.041666666666666664,0.2916666666666667,0.0,0.0
435.txt,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0.5,0,0,0,0,0.75,0.25,0.0,0.25862068965517243,0.2857142857142857,0.23809523809523808,0.19047619047619047,0.23809523809523808,0.047619047619047616,0.0
685.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.7338709677419355,0.36363636363636365,0.0,0.3576923076923077,0.28,0.26666666666666666,0.18666666666666668,0.21333333333333335,0.05333333333333334,0.0
486.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7659574468085106,0.0,0.0,0.29515418502202645,0.24193548387096775,0.1935483870967742,0.20967741935483872,0.27419354838709675,0.08064516129032258,0.0
534.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7575757575757576,0.0,0.0,0.2775330396475771,0.2857142857142857,0.23809523809523808,0.1746031746031746,0.2857142857142857,0.015873015873015872,0.0
464.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.79,0.0,0.0,0.31759656652360513,0.24615384615384617,0.23076923076923078,0.15384615384615385,0.27692307692307694,0.09230769230769231,0.0
756.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.7454545454545455,0.09090909090909091,0.0,0.28,0.2903225806451613,0.16129032258064516,0.22580645161290322,0.20967741935483872,0.11290322580645161,0.0
392.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.7272727272727273,0.0,0.0,0.20192307692307693,0.46153846153846156,0.2692307692307692,0.07692307692307693,0.19230769230769232,0.0,0.0
512.txt,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.7727272727272727,0.3333333333333333,0.0,0.27586206896551724,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.29411764705882354,0.0,0.0
252.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.7358490566037735,0.4166666666666667,0.0,0.30996309963099633,0.2714285714285714,0.2571428571428571,0.2,0.22857142857142856,0.04285714285714286,0.0
264.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.7096774193548387,0.0,0.0,0.2,0.3125,0.3125,0.25,0.125,0.0,0.0
740.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8064516129032258,0.6,0.0,0.23170731707317074,0.125,0.4583333333333333,0.20833333333333334,0.16666666666666666,0.041666666666666664,0.0
196.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.7909090909090909,0.1,0.0,0.3261802575107296,0.2777777777777778,0.25,0.18055555555555555,0.19444444444444445,0.09722222222222222,0.0
11.txt,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0.5,0,0,0,0,0.8888888888888888,0.25,0.0,0.25,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0
454.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.7722772277227723,0.08333333333333333,0.0,0.21518987341772153,0.2608695652173913,0.2463768115942029,0.13043478260869565,0.3333333333333333,0.028985507246376812,0.0
880.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7387387387387387,0.0,0.0,0.2903225806451613,0.3076923076923077,0.18461538461538463,0.2,0.2153846153846154,0.07692307692307693,0.015384615384615385
127.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.7457627118644068,0.2,0.0,0.26495726495726496,0.42857142857142855,0.2,0.14285714285714285,0.22857142857142856,0.0,0.0
708.txt,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8333333333333334,0.0,0.0,0.27,0.21428571428571427,0.25,0.07142857142857142,0.35714285714285715,0.10714285714285714,0.0
76.txt,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.696969696969697,0.6,0.0,0.17333333333333334,0.42105263157894735,0.3157894736842105,0.05263157894736842,0.15789473684210525,0.0,0.05263157894736842
148.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.7857142857142857,0.1,0.0,0.3246753246753247,0.29850746268656714,0.2835820895522388,0.16417910447761194,0.208955223880597,0.04477611940298507,0.0
603.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.8111111111111111,0.1111111111111111,0.0,0.33668341708542715,0.31746031746031744,0.15873015873015872,0.12698412698412698,0.31746031746031744,0.07936507936507936,0.0
609.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7596153846153846,0.0,0.0,0.3146551724137931,0.23333333333333334,0.21666666666666667,0.21666666666666667,0.2833333333333333,0.05,0.0
192.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.7358490566037735,0.1,0.0,0.2907488986784141,0.36065573770491804,0.14754098360655737,0.16393442622950818,0.22950819672131148,0.08196721311475409,0.01639344262295082
459.txt,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8235294117647058,0.6666666666666666,0.0,0.23622047244094488,0.38235294117647056,0.2647058823529412,0.14705882352941177,0.20588235294117646,0.0,0.0
714.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7431192660550459,0.0,0.0,0.31275720164609055,0.1864406779661017,0.23728813559322035,0.2033898305084746,0.3220338983050847,0.05084745762711865,0.0
182.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.801980198019802,0.0,0.0,0.28991596638655465,0.25,0.2361111111111111,0.20833333333333334,0.2222222222222222,0.08333333333333333,0.0
908.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.7075471698113207,0.2,0.0,0.3521739130434783,0.2608695652173913,0.2028985507246377,0.17391304347826086,0.34782608695652173,0.014492753623188406,0.0
818.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7333333333333333,0.0,0.0,0.2916666666666667,0.32075471698113206,0.1509433962264151,0.09433962264150944,0.39622641509433965,0.03773584905660377,0.0
462.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7281553398058253,0.0,0.0,0.2669491525423729,0.29850746268656714,0.19402985074626866,0.23880597014925373,0.208955223880597,0.05970149253731343,0.0
648.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.7788461538461539,0.09090909090909091,0.0,0.32653061224489793,0.2463768115942029,0.2463768115942029,0.15942028985507245,0.30434782608695654,0.043478260869565216,0.0
21.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.7428571428571429,0.08333333333333333,0.0,0.32,0.2608695652173913,0.21739130434782608,0.14492753623188406,0.2608695652173913,0.11594202898550725,0.0
503.txt,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.7692307692307693,0.0,0.0,0.21666666666666667,0.5384615384615384,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0
723.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7746478873239436,0.0,0.0,0.27835051546391754,0.25,0.22916666666666666,0.1875,0.2708333333333333,0.0625,0.0
18.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.8064516129032258,0.3,0.0,0.27802690582959644,0.22950819672131148,0.21311475409836064,0.18032786885245902,0.29508196721311475,0.08196721311475409,0.0
785.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.7428571428571429,0.09090909090909091,0.0,0.2827868852459016,0.2876712328767123,0.1917808219178082,0.2328767123287671,0.2191780821917808,0.0684931506849315,0.0
593.txt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.8222222222222222,0.16666666666666666,0.0,0.20212765957446807,0.25,0.39285714285714285,0.14285714285714285,0.21428571428571427,0.0,0.0
895.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.6716417910447762,0.23076923076923078,0.0,0.31446540880503143,0.2631578947368421,0.21052631578947367,0.13157894736842105,0.3157894736842105,0.07894736842105263,0.0
259.txt,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9285714285714286,0.0,0.0,0.1935483870967742,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.0
163.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.7027027027027027,0.2,0.0,0.19047619047619047,0.3,0.25,0.1,0.3,0.05,0.0
378.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9047619047619048,0.0,0.0,0.23728813559322035,0.375,0.3125,0.1875,0.125,0.0,0.0
710.txt,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0.5,0,0,0,0,0.84,0.25,0.0,0.2982456140350877,0.3333333333333333,0.23809523809523808,0.19047619047619047,0.14285714285714285,0.09523809523809523,0.0
407.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6909090909090909,0.0,0.0,0.2268041237113402,0.34375,0.25,0.1875,0.1875,0.03125,0.0
866.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.6831683168316832,0.0,0.0,0.29017857142857145,0.30158730158730157,0.20634920634920634,0.20634920634920634,0.2222222222222222,0.06349206349206349,0.0
187.txt,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.7272727272727273,0.0,0.0,0.20833333333333334,0.32142857142857145,0.35714285714285715,0.03571428571428571,0.25,0.03571428571428571,0.0
742.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.782258064516129,0.3076923076923077,0.0,0.3169811320754717,0.3373493975903614,0.14457831325301204,0.1927710843373494,0.24096385542168675,0.08433734939759036,0.0
120.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6857142857142857,0.6,0.0,0.2345679012345679,0.29411764705882354,0.23529411764705882,0.11764705882352941,0.29411764705882354,0.058823529411764705,0.0
500.txt,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.7142857142857143,0.4,0.0,0.23076923076923078,0.45454545454545453,0.36363636363636365,0.0,0.18181818181818182,0.0,0.0
620.txt,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6885245901639344,0.0,0.0,0.2440944881889764,0.3225806451612903,0.22580645161290322,0.12903225806451613,0.22580645161290322,0.0967741935483871,0.0
886.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.7583333333333333,0.25,0.0,0.26996197718631176,0.20512820512820512,0.24358974358974358,0.20512820512820512,0.32051282051282054,0.02564102564102564,0.0
303.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7684210526315789,0.0,0.0,0.2878787878787879,0.26666666666666666,0.25,0.16666666666666666,0.25,0.06666666666666667,0.0
633.txt,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.75,0.3333333333333333,0.0,0.10714285714285714,0.2,0.4,0.2,0.1,0.1,0.0
923.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.7777777777777778,0.1,0.0049504950495049506,0.2384937238493724,0.4126984126984127,0.14285714285714285,0.23809523809523808,0.14285714285714285,0.06349206349206349,0.0
520.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.7314814814814815,0.18181818181818182,0.0,0.3135593220338983,0.18032786885245902,0.2459016393442623,0.2786885245901639,0.2459016393442623,0.04918032786885246,0.0
25.txt,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.7878787878787878,0.0,0.0,0.3013698630136986,0.2777777777777778,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.1111111111111111,0.0
288.txt,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.7777777777777778,0.0,0.0,0.3048780487804878,0.3684210526315789,0.2631578947368421,0.21052631578947367,0.15789473684210525,0.0,0.0
93.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7252747252747253,0.0,0.0,0.31627906976744186,0.28,0.2,0.14,0.34,0.04,0.0
478.txt,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7931034482758621,0.375,0.0,0.2323943661971831,0.38461538461538464,0.1794871794871795,0.10256410256410256,0.2564102564102564,0.07692307692307693,0.0
766.txt,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.8085106382978723,0.09090909090909091,0.0,0.2535211267605634,0.3333333333333333,0.19696969696969696,0.19696969696969696,0.19696969696969696,0.07575757575757576,0.0
767.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.7096774193548387,0.5,0.0,0.2222222222222222,0.26666666666666666,0.26666666666666666,0.0,0.4666666666666667,0.0,0.0
901.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.711340206185567,0.0,0.0,0.2986425339366516,0.3,0.18333333333333332,0.15,0.25,0.11666666666666667,0.0
271.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7391304347826086,0.0,0.0,0.2822966507177033,0.3275862068965517,0.22413793103448276,0.15517241379310345,0.27586206896551724,0.017241379310344827,0.0
369.txt,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8333333333333334,0.0,0.0,0.2727272727272727,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.35714285714285715,0.03571428571428571,0.03571428571428571
713.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.7445255474452555,0.3333333333333333,0.0,0.29225352112676056,0.26744186046511625,0.1744186046511628,0.19767441860465115,0.29069767441860467,0.06976744186046512,0.0
332.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7627118644067796,0.0,0.0,0.2924901185770751,0.2948717948717949,0.1794871794871795,0.21794871794871795,0.20512820512820512,0.10256410256410256,0.0
87.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.8125,0.0,0.0,0.3378995433789954,0.25,0.21875,0.109375,0.328125,0.09375,0.0
916.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7303370786516854,0.0,0.0,0.2815533980582524,0.34,0.22,0.16,0.24,0.04,0.0
658.txt,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.6808510638297872,0.14285714285714285,0.0,0.17543859649122806,0.32,0.2,0.16,0.24,0.08,0.0
894.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.6962025316455697,0.0,0.0,0.26,0.41304347826086957,0.17391304347826086,0.15217391304347827,0.17391304347826086,0.08695652173913043,0.0
577.txt,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.7,0.0,0.0,0.15217391304347827,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.0
604.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7009345794392523,0.0,0.0,0.329004329004329,0.25396825396825395,0.20634920634920634,0.2222222222222222,0.23809523809523808,0.07936507936507936,0.0
566.txt,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.875,0.5,0.0,0.25,0.3333333333333333,0.20833333333333334,0.125,0.2916666666666667,0.041666666666666664,0.0
425.txt,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.7450980392156863,0.42857142857142855,0.0,0.19130434782608696,0.35714285714285715,0.14285714285714285,0.32142857142857145,0.17857142857142858,0.0,0.0
46.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7087378640776699,0.0,0.0,0.2583732057416268,0.328125,0.25,0.15625,0.21875,0.046875,0.0
888.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.75,0.0,0.0,0.26587301587301587,0.21739130434782608,0.2318840579710145,0.2028985507246377,0.2463768115942029,0.10144927536231885,0.0
621.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7032967032967034,0.0,0.0,0.2636363636363636,0.3392857142857143,0.23214285714285715,0.14285714285714285,0.17857142857142858,0.08928571428571429,0.017857142857142856
137.txt,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8,0.0,0.0,0.23728813559322035,0.35714285714285715,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.0
898.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.8061224489795918,0.0,0.0,0.3389830508474576,0.265625,0.21875,0.125,0.328125,0.0625,0.0
291.txt,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.76,0.5,0.0,0.18888888888888888,0.15384615384615385,0.38461538461538464,0.3076923076923077,0.15384615384615385,0.0,0.0
431.txt,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6857142857142857,0.0,0.0,0.2261904761904762,0.6875,0.0625,0.125,0.125,0.0,0.0
836.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7888888888888889,0.0,0.0,0.2995169082125604,0.2833333333333333,0.2,0.11666666666666667,0.3333333333333333,0.06666666666666667,0.0
268.txt,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.717948717948718,0.0,0.0,0.29333333333333333,0.24,0.32,0.12,0.28,0.04,0.0
416.txt,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.7209302325581395,0.2,0.0,0.2553191489361702,0.3181818181818182,0.18181818181818182,0.22727272727272727,0.2727272727272727,0.0,0.0
816.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.7214285714285714,0.16666666666666666,0.0,0.2847457627118644,0.2261904761904762,0.23809523809523808,0.17857142857142858,0.25,0.10714285714285714,0.0
209.txt,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.75,0.5,0.0,0.14772727272727273,0.35714285714285715,0.42857142857142855,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0
847.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7364341085271318,0.0,0.0,0.3225806451612903,0.3333333333333333,0.21428571428571427,0.17857142857142858,0.2261904761904762,0.03571428571428571,0.011904761904761904
161.txt,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8275862068965517,0.0,0.0,0.21875,0.5555555555555556,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.0,0.0
31.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.8181818181818182,0.0,0.0,0.2757009345794392,0.3,0.21666666666666667,0.18333333333333332,0.26666666666666666,0.03333333333333333,0.0
826.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7291666666666666,0.0,0.0,0.28699551569506726,0.25862068965517243,0.20689655172413793,0.2413793103448276,0.22413793103448276,0.06896551724137931,0.0
391.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.88,0.5,0.0,0.25,0.19047619047619047,0.38095238095238093,0.14285714285714285,0.09523809523809523,0.19047619047619047,0.0
484.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.8172043010752689,0.0,0.0,0.3283582089552239,0.2608695652173913,0.11594202898550725,0.2028985507246377,0.3333333333333333,0.08695652173913043,0.0
642.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7522123893805309,0.0,0.0,0.2857142857142857,0.2777777777777778,0.25,0.1527777777777778,0.25,0.06944444444444445,0.0
396.txt,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0.5,0,0,0,0,0.8571428571428571,0.3333333333333333,0.0,0.24193548387096775,0.3333333333333333,0.3333333333333333,0.07407407407407407,0.2222222222222222,0.037037037037037035,0.0
419.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7894736842105263,0.0,0.0,0.29411764705882354,0.225,0.2375,0.15,0.2875,0.0875,0.0125
619.txt,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.6086956521739131,0.2857142857142857,0.0,0.17699115044247787,0.4,0.3,0.1,0.2,0.0,0.0
225.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7524752475247525,0.0,0.0,0.2782608695652174,0.2028985507246377,0.34782608695652173,0.14492753623188406,0.17391304347826086,0.13043478260869565,0.0
307.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.675,0.6,0.0,0.2111111111111111,0.375,0.25,0.0625,0.1875,0.125,0.0
911.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.7596153846153846,0.1,0.0,0.31797235023041476,0.234375,0.15625,0.234375,0.265625,0.109375,0.0
709.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.75,0.0,0.0,0.3054393305439331,0.21621621621621623,0.20270270270270271,0.16216216216216217,0.32432432432432434,0.0945945945945946,0.0
762.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.810126582278481,0.2,0.0,0.30198019801980197,0.3148148148148148,0.14814814814814814,0.2777777777777778,0.2222222222222222,0.037037037037037035,0.0
373.txt,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8636363636363636,0.0,0.0,0.3225806451612903,0.36363636363636365,0.0,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.0
60.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.85,0.0,0.0,0.2807017543859649,0.25,0.4166666666666667,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0
130.txt,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.8095238095238095,0.0,0.0,0.24509803921568626,0.3076923076923077,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.0,0.0
52.txt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8,0.0,0.0,0.2542372881355932,0.35714285714285715,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.0
140.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.6851851851851852,0.0,0.0,0.31390134529147984,0.30158730158730157,0.2222222222222222,0.19047619047619047,0.20634920634920634,0.07936507936507936,0.0
822.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.7425742574257426,0.09090909090909091,0.0,0.3150684931506849,0.3181818181818182,0.19696969696969696,0.16666666666666666,0.24242424242424243,0.07575757575757576,0.0
229.txt,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9444444444444444,0.0,0.0,0.288135593220339,0.36363636363636365,0.0,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.0
586.txt,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7560975609756098,0.6,0.0,0.25263157894736843,0.34782608695652173,0.30434782608695654,0.08695652173913043,0.2608695652173913,0.0,0.0
